cnpj,nome_credor,rubrica,acao,pago_R$,empenhos,semantic_class,confidence,object_evidence,source,method_note
17983017000109,CASSIANO RICARDO FROES SUTHERLAND,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,11068.86,1,UNCLASSIFIED,,,,
23969712000119,L.J. BREDOW REPRESENTAÇÕES,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,11063.75,1,UNCLASSIFIED,,,,
22862531000126,TOP NORTE COMERCIO DE MATERIAL MEDICO HO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,10762.12,3,UNCLASSIFIED,,,,
48911914000130,D S J CONFECCOES LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL - NOVOS,10680.0,1,UNCLASSIFIED,,,,
76535764000143,OI S.A. - EM RECUPERACAO JUDICIAL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,10512.51,1,UNCLASSIFIED,,,,
49333270000103,D C METZ COMERCIAL,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,10317.5,1,UNCLASSIFIED,,,,
94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,10297.13,4,UNCLASSIFIED,,,,
11417674000455,ACTE-ASSOCIAÇÃO COMUNIDADE TERAPEUTICA E,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO CAPS AD E AÇÕES PARA RECUP,9996.0,1,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,9915.3,1,UNCLASSIFIED,,,,
27075106000100,NOVIDÁ INDÚSTRIA E COMÉRCIO DE MÓVEIS LT,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,9909.0,1,UNCLASSIFIED,,,,
37952262000166,SC COMERCIO DE PNEUS LTDA,MATERIAL DE CONSUMO,MANUT.DO ENS.FUND.FUNDEB 30%,9660.0,1,UNCLASSIFIED,,,,
65996648000105,TPS COMERCIAL LTDA,MATERIAL DE CONSUMO,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",9639.6,2,UNCLASSIFIED,,,,
66610727000107,66.610.727 JARI LOURENZO TERRES JUNIOR,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,REALIZAÇÃO E APOIO ÀS FESTIVIDADES LIGAD,9500.0,1,UNCLASSIFIED,,,,
55571406000116,55.571.406 NELCI DILLY SCHUMACHER,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,9490.0,1,UNCLASSIFIED,,,,
01484706000139,IGAM-INSTIT.GAMMA DE ASSES.ORGAO PUBL.S/,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,REGULAÇÃO E MANUTENÇÃO DA AGESB,9370.17,6,UNCLASSIFIED,,,,
07319261000118,ELIETE BEATRIZ HAUPENTHAL & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,9300.0,1,UNCLASSIFIED,,,,
19639940000315,TCJM DISTRIBUIDORA E IMPORTADORA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,9294.0,2,UNCLASSIFIED,,,,
46381269000166,"NUTRI-ELE DISTRIBUIDORA DE NUTRICAO, COR","MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,9222.5,2,UNCLASSIFIED,,,,
12541620000117,SERIBAND INDÚSTRIA E COMERCIO DE CONFECÇ,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,9164.0,1,UNCLASSIFIED,,,,
42227547000174,MED4 IMPORTADORA E DISTRIBUIDORA LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,9122.05,3,UNCLASSIFIED,,,,
03725725000135,LEIS LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DO DEPARTAMENTO DE TRIBUTAÇÃO,9075.33,1,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,9056.64,2,UNCLASSIFIED,,,,
35215257000145,DENTAL PREMIUM LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,9052.38,5,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,9016.4,1,UNCLASSIFIED,,,,
93088649000197,ABASE SISTEMAS E SOLUÇÕES LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,8932.35,7,UNCLASSIFIED,,,,
53800800000153,NOBRE HORSE LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,8776.0,2,UNCLASSIFIED,,,,
06867357000158,DISTRIBUIDORA PARANHOS ARTIGOS PARA LABO,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,8760.0,1,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,8690.8,8,UNCLASSIFIED,,,,
29757279000134,MEDIACUSTICA SOLUCOES EM EQUIPAMENTOS A,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO CER,8660.0,1,UNCLASSIFIED,,,,
05238851000190,DBSELLER SERVICOS DE INFORMATICA LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,8477.1,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,serviços de tecnologia da informação e comunicação,Portal PMSB /despesas,Manutenção de sistema de informática e atividades administrativas.
55675690000170,DENTAL MED PLUS LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,8447.62,3,UNCLASSIFIED,,,,
01952684000194,G3 COMERCIAL LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",MELHORIAS HABITACIONAIS,8369.79,2,UNCLASSIFIED,,,,
04531195000157,GESTOR UM CONSULTORIA & AUDITORIA S/S L,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,8200.0,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,8166.0,1,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,8058.04,19,UNCLASSIFIED,,,,
51560442000123,DUFILTER DISTRIBUIDORA DE FILTROS E LUBR,MATERIAL DE CONSUMO,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",7971.3,1,UNCLASSIFIED,,,,
26979673000129,JARDEL JACOBS PEREIRA DA SILVA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,7957.6,1,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,7936.87,8,UNCLASSIFIED,,,,
13062485000270,TIO MARIO EMBALAGENS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,7922.9,2,UNCLASSIFIED,,,,
13229567000186,VENEZA - DISTRIB. DE PROD. HOSP. LTDA -,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,7920.0,3,UNCLASSIFIED,,,,
55623647000161,GAMA PNEUS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,7893.98,1,PNEUS_AUTO_CONSUMO,MEDIA_ALTA,materiais para manutenção de veículos/equipamentos,Portal PMSB /despesas,Perfil do fornecedor sugere pneus; item exato precisa de documento.
23457564000153,AJM INSUMOS INDUSTRIAIS EIRELI,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,7732.8,1,UNCLASSIFIED,,,,
90180605000102,GENTE SEGURADORA S.A,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO TRANSPORTE ESCOLAR - EDUCA,7638.42,1,UNCLASSIFIED,,,,
27171625000172,KENYA OLIVEIRA FERNANDES LIMA SOARES ME,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,7597.76,2,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,7584.0,1,UNCLASSIFIED,,,,
55589237000141,LICITAPRO COMERCIO CONSTRUCOES E SERVICO,MATERIAL DE CONSUMO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,7553.4,1,UNCLASSIFIED,,,,
02310921000186,IEM INSTITUTO DE ESTUDOS MUNICIPAIS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,7453.75,8,UNCLASSIFIED,,,,
97530228000125,R. DE O. SANTIL EPI,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,7405.0,1,UNCLASSIFIED,,,,
10573521000191,MERCADO PAGOINSTITUIÇAO DE PAGAMENTO LTD,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISICAO DE EQUIPAMENTOS E MATERIAIS PE,7360.24,2,UNCLASSIFIED,,,,
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,7324.94,7,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
51560442000123,DUFILTER DISTRIBUIDORA DE FILTROS E LUBR,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,7313.66,1,UNCLASSIFIED,,,,
18136904000104,GUILHERME XAVIER PIVA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROCAD - SUAS,7302.85,1,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,7179.13,3,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
33393503000123,J BORELLA & BORELLA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,7130.42,1,UNCLASSIFIED,,,,
02672248000124,AGIP-ASSOC.GAÚCHA DE INSTIT. DE PREVID.,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,7100.0,4,UNCLASSIFIED,,,,
07319261000118,ELIETE BEATRIZ HAUPENTHAL & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,7095.0,1,UNCLASSIFIED,,,,
33084691000299,ESSENCE DECOR LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,7070.0,1,EQUIPAMENTO_PERMANENTE_DIVERSO,MEDIA,"equipamentos em saúde, assistência, administração e educação; itens exatos não abertos",Portal PMSB /despesas,Fornecedor atende múltiplas funções.
17417928000179,VENTISOL DA AMAZONIA INDUSTRIA DE APAREL,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PE,7049.9,2,UNCLASSIFIED,,,,
11461374000120,DIALUZ DILAMAR BERNARDI,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,7000.0,3,UNCLASSIFIED,,,,
42753718000107,CASTRO EQUIPAMENTOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,6999.9,1,UNCLASSIFIED,,,,
28677530000198,AUGUSTO SOSTA MARTINS 25510225840,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,6975.0,1,UNCLASSIFIED,,,,
30050141000180,INLEGIS CONSULTORIA E TREINAMENTO EIRELI,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,6836.2,1,UNCLASSIFIED,,,,
97530228000125,R. DE O. SANTIL EPI,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,6825.0,1,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,6647.8,2,UNCLASSIFIED,,,,
34034228000114,NOVO HORIZONTE COMERCIO DE PRODUTOS E AC,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,6636.0,1,UNCLASSIFIED,,,,
25341162000114,"MEGA DENTAL IMPORTACAO, EXPORTACAO E COM",MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,6612.3,3,UNCLASSIFIED,,,,
33159931000196,PORTO UNIAO COMERCIO E REPRESENTACAO LTD,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,6595.0,1,UNCLASSIFIED,,,,
92885888000105,PAUSE & PERIN - ADVOGADOS ASSOCIADOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,6530.0,1,UNCLASSIFIED,,,,
33084691000299,ESSENCE DECOR LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,6458.0,1,EQUIPAMENTO_PERMANENTE_DIVERSO,MEDIA,"equipamentos em saúde, assistência, administração e educação; itens exatos não abertos",Portal PMSB /despesas,Fornecedor atende múltiplas funções.
30644818000108,CALMED SERVIÇOS TÉCNICOS E DISTRIBUIDORA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,6420.0,2,UNCLASSIFIED,,,,
33683111000107,SERVICO FEDERAL DE PROCESSAMENTO DE DADO,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DO DEPARTAMENTO DE TRIBUTAÇÃO,6408.54,3,UNCLASSIFIED,,,,
27343163000123,RD INFORMATICA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOCO DE GESTÃO DO PROG BOLSA FAMIL E CAD ÚNICO,6390.0,1,UNCLASSIFIED,,,,
18876112000176,GIBBOR PUBLICIDADE E PUBLICAÇÕES DE EDIT,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,6346.8,1,UNCLASSIFIED,,,,
61602199023244,COMPANHIA ULTRAGAZ S.A.,MATERIAL DE CONSUMO,EXECUÇÃO DE EMENDAS PARL P/ ASSIST SOCIAL,6300.0,1,UNCLASSIFIED,,,,
15759650000192,TAIUR SCHUMACHER - ME,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PE,6219.0,2,UNCLASSIFIED,,,,
07319261000118,ELIETE BEATRIZ HAUPENTHAL & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,6200.0,1,UNCLASSIFIED,,,,
24802687000309,"HS COMERCIO, LOCACAO E MANUTENCAO DE EQU",EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,6194.76,1,UNCLASSIFIED,,,,
02012862000160,TAM LINHAS AEREAS S/A.,PASSAGENS E DESPESAS COM LOCOMOÇÃO,MANUTENÇÃO DAS ATIVIDADES PARLAMENTARES,6158.5,1,UNCLASSIFIED,,,,
44639579000102,OESTE PRODUTOS DE LIMPEZA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,6025.8,6,UNCLASSIFIED,,,,
22525517000137,J.F COMERCIO DE MATERIAL E MEDICAMENTOS,EQUIPAMENTOS E MATERIAL PERMANENTE,ATENÇÃO BÁSICA,6015.0,2,UNCLASSIFIED,,,,
43613995000179,43.613.995 MHAGALDY MARJA DOMINGO BUENO,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,REALIZAÇÃO E APOIO ÀS FESTIVIDADES LIGAD,6000.0,1,UNCLASSIFIED,,,,
00358519000146,"RCC - DISTRIBUIDORA DE MEDICAMENTOS, COR","MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,5990.0,2,UNCLASSIFIED,,,,
90180605000102,GENTE SEGURADORA S.A,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,5900.0,3,UNCLASSIFIED,,,,
18136904000104,GUILHERME XAVIER PIVA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,5897.35,2,UNCLASSIFIED,,,,
44918033000190,DIP IMPORTACAO E COMERCIO DE MATERIAIS L,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUT.DA.EDUC.INFANT-FUNDEB 30%,5850.0,1,UNCLASSIFIED,,,,
40260072000192,CAROLINE DISQUE DA SILVA 43529436810,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,5600.0,1,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,5553.87,5,UNCLASSIFIED,,,,
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,VIAS URBANAS E RURAIS,5474.08,2,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
13903994000106,GAVEA COMERCIO DE BANDEIRAS E EMBALAGENS,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,5360.0,2,UNCLASSIFIED,,,,
59131363000109,IX MEDICAL LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,5315.0,1,UNCLASSIFIED,,,,
61198164000160,PORTO SEGURO COMPANHIA DE SEGUROS GERAIS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,DEFESA CIVIL,5296.65,1,UNCLASSIFIED,,,,
04196645000100,IMPRENSA NACIONAL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,5235.98,1,UNCLASSIFIED,,,,
51892897000146,JT MEDICAMENTOS LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,5137.6,1,UNCLASSIFIED,,,,
44133337000142,ANA CAROLINE PHILIPPSEN CRUZ 09914014925,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,5117.98,1,UNCLASSIFIED,,,,
44133337000142,ANA CAROLINE PHILIPPSEN CRUZ 09914014925,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,5117.98,1,UNCLASSIFIED,,,,
49673898000158,CB ELETRO E INFORMATICA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,5115.79,2,UNCLASSIFIED,,,,
22252006000199,ZEFERINA PAULINA AMALIA MULLER SCHERER,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL - NOVOS,5100.0,1,UNCLASSIFIED,,,,
03426592000104,FLAVIO IVAN DOS PRAZERES DE DEUS,MATERIAL DE CONSUMO,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,5084.6,2,UNCLASSIFIED,,,,
73865008000194,E.  D.  AZAMBUJA & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,5074.2,1,UNCLASSIFIED,,,,
13229567000186,VENEZA - DISTRIB. DE PROD. HOSP. LTDA -,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,5069.1,2,UNCLASSIFIED,,,,
91083212000135,DENTÁRIA E DIST.  HOSP.  PORTO ALEGRENSE,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,5039.42,3,UNCLASSIFIED,,,,
33084691000299,ESSENCE DECOR LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,ATENÇÃO BÁSICA,4939.0,1,EQUIPAMENTO_PERMANENTE_DIVERSO,MEDIA,"equipamentos em saúde, assistência, administração e educação; itens exatos não abertos",Portal PMSB /despesas,Fornecedor atende múltiplas funções.
15318347000154,D.S.E. INDUSTRIA E COMERCIO DE MOVEIS DE,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,4937.32,1,UNCLASSIFIED,,,,
18274923000105,MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,4923.8,1,UNCLASSIFIED,,,,
07052779000138,ALCI N. BECKER & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,4880.0,2,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,4785.2,2,UNCLASSIFIED,,,,
51659136000149,SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAM,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,4747.73,2,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,4743.0,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
13021017000177,DPM EDUCAÇÃO LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO FUNDO MUNICIPAL DA CRIANÇA,4737.0,3,UNCLASSIFIED,,,,
07978004000198,DENTAL MED EQUIP.MAT ODONT.E HOSPITALARE,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ATENÇÃO BÁSICA,4730.0,1,UNCLASSIFIED,,,,
27298119000149,GESTOR UM CONSULTORIA FINANCEIRA LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,4723.02,8,UNCLASSIFIED,,,,
60173263000124,IMPACTO ADMINISTRACAO E EFICIENCIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,4653.99,1,UNCLASSIFIED,,,,
50301713000163,ELETRO CENTER ILUMINACAO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,4540.0,1,UNCLASSIFIED,,,,
18136904000104,GUILHERME XAVIER PIVA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,4529.2,1,UNCLASSIFIED,,,,
06037744000167,ADILSON MOURA DE ALMEIDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,4515.0,1,UNCLASSIFIED,,,,
30468657000149,COMERCIO DE ALIMENTOS DAL MOLIN LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,4463.39,5,ALIMENTOS_CONSUMO,MEDIA_ALTA,fornecimento associado a merenda escolar e restaurante popular,Portal PMSB /despesas — ações orçamentárias,Itens e condições ainda não abertos.
31401798000107,DENTAL BH BRASIL,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,4434.2,2,UNCLASSIFIED,,,,
54084848000175,GESTOR UM EDUCACAO LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,4421.0,5,UNCLASSIFIED,,,,
25310339000115,BRUNO PINTO MARIAN,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,4380.6,1,UNCLASSIFIED,,,,
41507227000105,JAB COMERCIO E DISTRIBUICAO DE PRODUTOS,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,4358.0,2,UNCLASSIFIED,,,,
30644818000108,CALMED SERVIÇOS TÉCNICOS E DISTRIBUIDORA,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,4305.0,1,UNCLASSIFIED,,,,
39886474000118,JK CASA E CONSTRUCAO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,4284.0,1,UNCLASSIFIED,,,,
